,economy,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,year
69252,Kenya,0.533012492339555,2,20.0,2,5,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,,,,,2,,,2,2,2,,,,2,2,,2.0,4,2,2,,7,,,2.0,,,,2.0,,,,4,,,,,,1,2.0,2.0,1.0,,,2.0,3,2,,,,,2.0,,,,,,2,1,2,1,4.0,1.0,,0,0,1,5,4,4.0,5,5.0,1,1,1,0.0,2021
69253,Kenya,0.671276997576013,1,39.0,2,1,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,1.0,2,,,1,1,2,,,,2,2,2.0,2.0,2,2,1,,2,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2,,,,,,1,2.0,2.0,1.0,,,1.0,2,2,,,,,1.0,2.0,2.0,1.0,,,1,1,1,1,4.0,1.0,,0,1,1,4,4,1.0,4,2.0,1,1,1,0.0,2021
69254,Kenya,0.408420967437309,2,23.0,2,5,1.0,2.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,1,1.0,,2,1,2,,,,2,2,,2.0,2,2,2,,3,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,2,,,,,,1,2.0,2.0,1.0,,,1.0,2,2,,,,,2.0,,,,,,1,1,1,2,3.0,1.0,,0,0,1,4,4,4.0,4,4.0,1,1,1,1.0,2021
69255,Kenya,0.747842246307811,1,32.0,1,3,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,1,1,2,,,,1,2,1.0,1.0,2,2,2,2.0,1,3.0,3.0,2.0,,,,1.0,2.0,2.0,2.0,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,1,0,2,4,4,4.0,4,4.0,1,2,0,0.0,2021
69256,Kenya,1.53498648980039,2,19.0,2,5,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,2,,,1,1,2,,,,2,2,,2.0,2,2,2,,1,3.0,1.0,1.0,1.0,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,0,0,4,4,4,4.0,4,1.0,1,1,0,0.0,2021
69257,Kenya,0.979716291259294,2,21.0,1,4,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,1.0,2,,,2,1,2,,,,2,2,1.0,2.0,2,2,2,,2,1.0,1.0,2.0,,,,1.0,1.0,,,2,,,,,,1,2.0,2.0,1.0,,,2.0,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,2.0,,1,0,1,4,4,4.0,4,1.0,1,2,1,0.0,2021
69258,Kenya,1.03509554173319,1,24.0,1,3,1.0,1.0,1,1,1.0,2.0,2.0,1,2.0,,2.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,2.0,,1,1,2,,,,2,2,2.0,2.0,2,2,1,,2,2.0,1.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,2,2.0,1.0,,0,1,4,4,4,4.0,4,1.0,1,1,1,1.0,2021
69259,Kenya,0.811269992213722,2,30.0,1,2,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,4,3.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
69260,Kenya,0.653699492715762,2,30.0,3,5,2.0,2.0,1,1,1.0,1.0,2.0,1,2.0,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,2.0,,2,1,2,,,,2,1,1.0,2.0,1,2,1,,3,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,2.0,,,1,2.0,1.0,1.0,,,2.0,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,1,1,1,4,4,4.0,1,1.0,1,1,1,1.0,2021
69261,Kenya,1.320916624116,1,26.0,1,1,1.0,1.0,1,1,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,1.0,1.0,2.0,1.0,1,2.0,,1,1,2,,,,2,2,2.0,2.0,1,1,2,,2,1.0,2.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,2.0,,,2,,,,,,,1,2,1.0,1.0,,,2.0,,,,,,2,2,1,2,4.0,2.0,,1,1,4,1,4,4.0,1,1.0,1,1,1,1.0,2021
69262,Kenya,0.998314263898856,1,21.0,2,1,1.0,1.0,1,1,1.0,1.0,1.0,2,,,1.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2,,,2,1,2,,,,2,2,1.0,2.0,2,2,1,,5,2.0,1.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,1,2,3.0,1.0,,1,1,4,4,4,4.0,4,1.0,1,1,1,0.0,2021
69263,Kenya,2.7288714652921,2,55.0,2,2,1.0,1.0,1,1,1.0,2.0,2.0,1,2.0,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1,2.0,,1,1,2,,,,1,1,2.0,1.0,1,2,1,1.0,2,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,,1,2.0,1.0,2.0,,,2,,,,,,,2,2,,,,,1.0,1.0,1.0,1.0,,,1,1,2,1,2.0,1.0,,1,1,4,4,4,1.0,1,1.0,2,2,1,1.0,2021
69264,Kenya,0.53761334215413,1,19.0,2,2,1.0,2.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,2,,,2,1,2,,,,2,2,1.0,2.0,2,2,1,,3,2.0,2.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,1,2.0,2.0,1.0,,,2.0,2,2,,,,,1.0,1.0,2.0,1.0,,,3,1,3,2,4.0,2.0,,1,1,1,4,4,1.0,4,1.0,1,1,1,0.0,2021
69265,Kenya,1.69447417539704,2,29.0,2,4,2.0,2.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,1.0,2.0,2.0,2.0,2,,,1,1,2,,,,2,2,1.0,2.0,1,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,2,2.0,1.0,,1,1,4,4,4,4.0,4,5.0,1,1,1,0.0,2021
69266,Kenya,1.62355799142312,1,20.0,2,1,2.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,2.0,1.0,1.0,1.0,2,,,2,2,2,,,,2,2,2.0,2.0,1,2,1,,5,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,1,1,1,3.0,1.0,,1,1,4,4,4,4.0,4,5.0,1,2,1,0.0,2021
69267,Kenya,0.396156985395962,1,35.0,1,3,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,1.0,2.0,2.0,1.0,2,,,2,2,2,,,,2,2,2.0,2.0,2,2,2,,2,2.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,1,2.0,1.0,,0,0,4,4,4,4.0,4,4.0,1,1,1,0.0,2021
69268,Kenya,1.27709384871842,1,35.0,2,1,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,1.0,,0,1,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
69269,Kenya,0.871765448967517,2,30.0,2,2,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1,2.0,,1,1,2,,,,2,2,1.0,1.0,2,2,1,1.0,2,1.0,1.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,1,2.0,1.0,,1,1,4,4,4,4.0,4,1.0,1,1,1,1.0,2021
69270,Kenya,1.52540428130708,1,35.0,2,3,1.0,1.0,1,1,1.0,,,1,2.0,,1.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1,1.0,,2,1,2,,,,1,1,1.0,2.0,2,1,2,,4,1.0,1.0,2.0,,,,1.0,1.0,,,1,1.0,1.0,1.0,,,1,2.0,1.0,2.0,,,1.0,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,4.0,1.0,,1,1,1,4,4,2.0,1,1.0,1,1,1,1.0,2021
69271,Kenya,0.383369942504105,2,21.0,1,4,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,1,2.0,1.0,,,2.0,,,,,,3,3,2,3,,1.0,,1,0,4,4,1,4.0,4,5.0,2,2,1,0.0,2021
69272,Kenya,0.382079869266699,1,36.0,2,5,1.0,2.0,1,1,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,2.0,,1,1,2,,,,1,1,2.0,1.0,1,1,1,1.0,2,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,2.0,,,1,1.0,1.0,2.0,,,1.0,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,1.0,,1,1,1,4,4,4.0,1,1.0,1,1,1,1.0,2021
69273,Kenya,1.30227858625537,2,16.0,1,2,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,2,,3,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,1.0,,1,1,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
69274,Kenya,0.958416788865916,1,30.0,1,1,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,5,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
69275,Kenya,0.378554450583961,2,19.0,2,4,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,2.0,1.0,2.0,2.0,2,,,2,2,1,2.0,1.0,,1,1,2.0,1.0,2,2,1,2.0,3,3.0,3.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,1,3,3,2.0,2.0,,1,1,2,4,4,4.0,4,1.0,1,1,1,0.0,2021
69276,Kenya,0.341817240980233,2,31.0,2,5,1.0,2.0,1,1,1.0,1.0,2.0,1,2.0,,2.0,2.0,2.0,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,2.0,,1,1,1,1.0,2.0,,1,1,1.0,2.0,2,1,2,,1,3.0,3.0,2.0,,,,2.0,,,,1,2.0,1.0,2.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,3,3,,2.0,,1,1,4,4,4,4.0,1,5.0,1,1,1,1.0,2021
69277,Kenya,0.341817240980233,1,25.0,2,4,1.0,2.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,1.0,2.0,2.0,1.0,2,,,2,1,2,,,,2,2,2.0,1.0,2,2,1,1.0,2,1.0,1.0,2.0,,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,1,1,4,4,4,4.0,4,1.0,1,1,1,0.0,2021
69278,Kenya,0.675493791921197,2,22.0,2,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,1,1.0,,2,1,2,,,,2,2,2.0,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,3,2.0,1.0,,0,1,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
69279,Kenya,1.73064232692856,2,30.0,2,5,1.0,2.0,1,1,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,1.0,2.0,2.0,1.0,1,2.0,,2,1,1,1.0,2.0,,2,1,1.0,1.0,2,2,1,2.0,1,2.0,1.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,3,2,3,2,2.0,3.0,,1,1,1,4,4,4.0,4,1.0,1,1,1,1.0,2021
69280,Kenya,0.812841440546404,2,24.0,3,5,1.0,1.0,1,1,1.0,2.0,2.0,1,1.0,2.0,1.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,2.0,,1,1,1,1.0,1.0,,2,1,1.0,1.0,2,2,1,1.0,1,2.0,2.0,1.0,1.0,,,1.0,1.0,,,1,2.0,1.0,2.0,,,1,2.0,2.0,1.0,,,2.0,2,2,,,,,1.0,1.0,2.0,1.0,,,2,2,1,1,3.0,2.0,,1,1,1,4,4,1.0,1,1.0,1,1,1,1.0,2021
69281,Kenya,1.5325620330101,2,48.0,2,4,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,2,,,2,2,1,1.0,2.0,,2,1,,2.0,1,1,2,,4,2.0,1.0,2.0,,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,1,2.0,1.0,,1,1,4,4,4,4.0,4,1.0,1,1,0,0.0,2021
69282,Kenya,2.02831065482293,2,45.0,2,3,1.0,1.0,1,1,1.0,2.0,1.0,1,2.0,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2,,,2,2,2,,,,2,2,2.0,2.0,2,2,2,,5,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,1.0,2.0,,,2,1,2,2,2.0,1.0,,0,0,4,4,4,1.0,4,3.0,1,2,1,0.0,2021
69283,Kenya,1.23829035719245,1,35.0,2,2,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,2.0,1.0,2.0,1.0,2,,,2,1,2,,,,2,2,1.0,1.0,2,2,1,1.0,5,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,1.0,,,1,1,1,1,4.0,1.0,,1,1,4,4,4,1.0,4,5.0,1,2,1,0.0,2021
69284,Kenya,0.485985777518478,1,18.0,2,1,1.0,2.0,1,1,1.0,2.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,2,,,1,1,2,,,,2,2,2.0,2.0,2,2,1,,4,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,,,,,,1,2.0,2.0,1.0,,,2.0,1,2,2.0,2.0,2.0,1.0,2.0,,,,,,1,1,1,1,4.0,1.0,,1,1,1,1,4,4.0,4,4.0,1,1,1,0.0,2021
69285,Kenya,0.796434334570866,1,33.0,2,4,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1,2.0,,2,1,2,,,,2,2,2.0,1.0,1,2,1,1.0,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,1.0,,,2.0,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,1.0,,1,1,1,4,4,4.0,4,5.0,1,1,1,1.0,2021
69286,Kenya,1.54671643935707,1,16.0,1,1,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,6,1.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,1,,1.0,,0,0,4,4,4,4.0,4,3.0,2,2,0,0.0,2021
69287,Kenya,1.1462396078001,1,40.0,2,4,1.0,2.0,1,1,1.0,1.0,2.0,2,,,1.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1,1.0,,1,1,1,2.0,1.0,,1,1,2.0,2.0,2,2,2,,3,2.0,2.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,1,2.0,1.0,2.0,,,1.0,2,2,,,,,2.0,,,,,,1,2,2,1,4.0,1.0,,1,0,1,4,4,4.0,4,1.0,1,1,1,1.0,2021
69288,Kenya,0.924597296993108,2,20.0,2,4,1.0,1.0,1,1,1.0,1.0,2.0,2,,,1.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1,2.0,,2,1,2,,,,2,1,1.0,2.0,2,2,2,,3,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,1,1.0,1.0,,1,0,4,4,4,4.0,4,5.0,1,1,1,1.0,2021
69289,Kenya,2.7288714652921,1,55.0,2,2,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,1.0,1.0,2.0,1.0,1,2.0,,1,1,2,,,,1,2,1.0,2.0,1,2,2,,6,3.0,3.0,2.0,,,,1.0,1.0,,,1,2.0,1.0,2.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,3,3,1.0,3.0,,1,1,4,4,4,4.0,1,1.0,1,2,1,1.0,2021
69290,Kenya,1.1600373295178,1,16.0,1,1,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,1.0,2.0,2.0,2.0,1,1.0,,1,1,1,2.0,2.0,,2,2,2.0,2.0,2,2,2,,2,2.0,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,2,4.0,1.0,,1,1,4,4,4,4.0,4,1.0,2,2,1,1.0,2021
69291,Kenya,0.418345439122508,2,31.0,1,3,1.0,2.0,1,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,1.0,,1,1,1,2.0,1.0,,1,1,1.0,1.0,1,1,1,1.0,1,3.0,2.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,1.0,,,1,2.0,1.0,1.0,,,1.0,2,2,,,,,2.0,,,,,,3,3,2,1,3.0,1.0,,1,1,1,4,4,4.0,1,1.0,1,1,1,1.0,2021
69292,Kenya,1.2693123715153,2,42.0,2,3,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,1.0,1.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,1.0,,0,1,4,4,4,4.0,4,1.0,1,1,0,0.0,2021
69293,Kenya,1.53610522276591,1,22.0,1,2,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,1.0,,0,1,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
69294,Kenya,1.73512890087169,1,42.0,2,4,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,2,,,2,2,2,,,,2,2,,1.0,2,1,1,1.0,4,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,1,1,2,4,4,4.0,4,3.0,1,2,0,0.0,2021
69295,Kenya,0.341817240980233,2,32.0,2,5,1.0,1.0,1,1,1.0,2.0,2.0,1,2.0,,1.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1,2.0,,1,1,2,,,,2,2,2.0,1.0,1,2,1,2.0,5,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,1.0,2.0,,,2,,,,,,,2,2,,,,,1.0,1.0,1.0,1.0,,,1,1,1,1,3.0,1.0,,1,1,4,4,4,1.0,1,2.0,1,2,1,1.0,2021
69296,Kenya,0.581860287094825,1,27.0,2,5,1.0,1.0,1,1,1.0,1.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2,,,2,1,2,,,,1,2,2.0,1.0,2,2,2,2.0,6,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,1,1,1,3,2.0,1.0,,1,0,1,4,4,4.0,4,4.0,1,1,1,0.0,2021
69297,Kenya,0.341817240980233,2,30.0,2,5,1.0,2.0,1,1,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,1.0,2.0,1.0,1.0,1,2.0,,1,1,2,,,,2,2,1.0,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,1,1.0,1.0,2.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,1,2.0,1.0,,1,1,4,4,4,4.0,1,5.0,1,1,1,1.0,2021
69298,Kenya,1.90938831879459,2,40.0,1,5,1.0,1.0,1,1,1.0,2.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,1,2.0,,2,1,2,,,,2,2,1.0,1.0,2,2,2,1.0,2,3.0,1.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,1,2.0,1.0,1.0,,,2.0,2,2,,,,,1.0,1.0,2.0,1.0,,,2,1,1,2,4.0,2.0,,1,1,1,4,4,1.0,4,1.0,1,1,1,1.0,2021
69299,Kenya,0.91039966224899,2,32.0,2,4,1.0,1.0,1,1,1.0,2.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2,,,2,1,2,,,,1,2,1.0,2.0,2,2,1,,3,2.0,1.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,1.0,1.0,,,3,3,2,2,4.0,2.0,,1,1,4,4,4,1.0,4,1.0,1,1,1,0.0,2021
