,economy,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,year
85944,Mexico,1.38516887013587,2,49.0,2,3,2.0,2.0,1,1,1.0,,,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1,2.0,,1,2,1,1.0,1.0,,2,2,2.0,2.0,2,2,2,,4,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,5,3,2,2,4.0,2.0,,0,0,4,4,4,4.0,2,5.0,1,1,1,1.0,2022
85945,Mexico,1.15931355921212,1,15.0,2,3,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,3,2,4.0,3.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2022
85946,Mexico,0.855292548211937,1,72.0,1,1,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,9,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,1.0,1.0,,0,0,4,4,4,4.0,2,5.0,2,2,0,0.0,2022
85947,Mexico,0.701061542170629,1,18.0,2,1,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,4,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,1,1,2,2.0,2.0,,0,0,2,4,4,4.0,4,5.0,2,1,0,0.0,2022
85948,Mexico,0.92181160828866,2,17.0,2,4,1.0,2.0,1,1,0.0,1.0,2.0,1,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,1.0,2.0,,2,1,,2.0,2,2,2,,4,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,1,1,1,4,4,4.0,4,5.0,1,1,1,1.0,2022
85949,Mexico,0.922485122183885,1,16.0,2,3,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,0,0,4,4,4,4.0,4,5.0,2,1,0,0.0,2022
85950,Mexico,0.786789254789938,1,57.0,1,1,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,9,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,5.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2022
85951,Mexico,1.16577597876448,2,42.0,1,4,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,4,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,1,2,1,2.0,1.0,,0,0,2,4,4,4.0,2,5.0,1,2,0,0.0,2022
85952,Mexico,0.524871989232442,1,23.0,2,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,1,1.0,2.0,,2,2,,2.0,1,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,1,2.0,2.0,1.0,,2.0,,,,,,1,1,1,1,2.0,1.0,,1,1,4,2,2,4.0,4,5.0,1,1,0,0.0,2022
85953,Mexico,0.836779704672921,1,46.0,2,4,1.0,2.0,1,1,0.0,1.0,2.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1,1.0,,1,2,2,,,,2,2,,2.0,1,1,1,,2,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1,2.0,2.0,,,1.0,1,1.0,1.0,2.0,,,1.0,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,1,1,4,4,4.0,2,1.0,1,1,1,1.0,2022
85954,Mexico,0.599656604506243,2,32.0,2,5,1.0,2.0,1,1,1.0,1.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2,,,2,1,1,1.0,2.0,,1,1,2.0,2.0,2,2,1,,1,2.0,3.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,2,2,2,2.0,2.0,,1,1,1,4,4,4.0,4,1.0,1,1,1,1.0,2022
85955,Mexico,0.394648862662655,2,56.0,2,4,1.0,2.0,1,1,0.0,2.0,2.0,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,1.0,,2,2,2,,,,1,1,,2.0,2,2,2,,1,3.0,1.0,2.0,,,,2.0,,,,1,1.0,2.0,1.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,1,1,4,3.0,3.0,,1,1,4,4,4,4.0,1,5.0,1,1,1,1.0,2022
85956,Mexico,1.28363204369269,1,44.0,1,3,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,2,2,1,4.0,1.0,,0,0,4,4,4,4.0,2,5.0,2,2,0,0.0,2022
85957,Mexico,1.17972532825079,2,78.0,1,3,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,9,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,1,2.0,2.0,1.0,,2.0,,,,,,6,2,2,3,6.0,3.0,,0,0,4,2,2,4.0,4,5.0,2,2,0,0.0,2022
85958,Mexico,0.723071261905932,1,64.0,1,1,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,2,1.0,1.0,,0,0,4,4,4,4.0,2,5.0,2,2,0,0.0,2022
85959,Mexico,1.03770136625349,2,47.0,2,2,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,3,1.0,1.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2022
85960,Mexico,0.757693593163005,1,54.0,2,3,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,2,2.0,2.0,,1,0,4,4,4,4.0,2,5.0,1,1,0,0.0,2022
85961,Mexico,0.414157720123645,1,89.0,1,5,2.0,2.0,1,1,0.0,,,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,8,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,1,1.0,2.0,,,2.0,,,,,,1,2,1,3,1.0,3.0,,0,0,4,4,1,4.0,2,5.0,2,2,1,0.0,2022
85962,Mexico,0.76496068922536,1,57.0,2,2,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,3,2.0,1.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2022
85963,Mexico,0.410734431929108,1,26.0,1,4,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,2,1.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,0,1,4,4,4,4.0,2,4.0,1,1,0,0.0,2022
85964,Mexico,1.38302653143925,2,20.0,2,4,1.0,1.0,1,1,0.0,,,1,1.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2,2.0,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,3,3,2.0,2.0,,0,0,4,4,4,4.0,4,5.0,2,2,1,1.0,2022
85965,Mexico,0.997517438547183,2,27.0,2,5,1.0,2.0,1,1,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,2.0,,1,1,1,1.0,2.0,,2,1,,2.0,1,2,1,,3,2.0,2.0,1.0,1.0,,,2.0,,,,1,2.0,1.0,1.0,,,1,2.0,2.0,1.0,,,2.0,2,2,,,,,2.0,,,,,,2,1,2,2,2.0,2.0,,1,1,1,4,4,4.0,1,1.0,1,1,1,1.0,2022
85966,Mexico,0.893401676944659,1,18.0,2,4,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,2,2.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2022
85967,Mexico,0.539756798441736,1,41.0,2,3,1.0,2.0,1,1,0.0,1.0,2.0,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,2.0,,1,1,2,,,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,1.0,,0,1,4,4,4,4.0,2,5.0,1,1,1,1.0,2022
85968,Mexico,1.38014553391376,1,16.0,2,3,2.0,2.0,1,1,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,1,2,1,2.0,4,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,1,1.0,1.0,,,2.0,,,,,,3,2,2,3,2.0,2.0,,1,1,4,1,1,4.0,2,5.0,1,1,1,0.0,2022
85969,Mexico,0.342176940209996,1,22.0,2,4,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,2,1,2.0,1.0,,1,0,4,4,4,4.0,2,1.0,1,1,0,0.0,2022
85970,Mexico,2.10236744573251,2,17.0,2,1,1.0,2.0,1,1,0.0,,,1,2.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,1.0,2.0,,1,2,,2.0,1,2,1,,1,2.0,1.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,1,1,2.0,1.0,,1,1,4,4,4,4.0,4,1.0,1,1,1,1.0,2022
85971,Mexico,0.723193112388185,1,32.0,2,2,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,3,2.0,1.0,,0,1,4,4,4,4.0,2,5.0,1,1,0,0.0,2022
85972,Mexico,1.4225388937483,2,26.0,2,3,1.0,2.0,1,1,0.0,,,1,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,2.0,2.0,2.0,,,,,,2,2,2,2,2.0,2.0,,0,1,4,3,4,4.0,4,5.0,1,1,1,0.0,2022
85973,Mexico,1.26132450371333,2,26.0,3,5,1.0,2.0,1,1,0.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,2.0,,1,1,1,1.0,2.0,,2,2,,2.0,2,2,2,,1,3.0,2.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,2.0,,,1,1.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,2,3,2,4.0,2.0,,1,0,1,4,4,4.0,1,1.0,1,1,1,1.0,2022
85974,Mexico,2.20946665498629,2,17.0,1,1,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,2.0,2.0,2.0,1.0,1,1.0,,1,2,2,,,,2,2,2.0,1.0,2,2,1,2.0,2,1.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,1,3,1.0,1.0,,1,1,4,4,4,4.0,4,3.0,1,1,1,1.0,2022
85975,Mexico,1.26628278347982,2,69.0,2,5,2.0,2.0,1,1,0.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,9,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,1,1.0,2.0,,,2.0,,,,,,3,3,3,3,,2.0,,0,0,4,1,1,4.0,2,5.0,1,1,1,0.0,2022
85976,Mexico,0.786789254789938,1,79.0,1,1,1.0,2.0,1,1,0.0,,,2,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,1,1.0,2.0,,,2.0,,,,,,1,1,1,3,1.0,1.0,,0,0,4,1,1,4.0,2,5.0,2,2,1,0.0,2022
85977,Mexico,0.303108230659706,1,22.0,2,3,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,2,2,3,2.0,3.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2022
85978,Mexico,0.615298920946525,1,37.0,2,4,1.0,2.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,1,1.0,2.0,1.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,2,2.0,2.0,,1,0,4,4,4,4.0,1,5.0,1,1,1,0.0,2022
85979,Mexico,0.393394627394969,1,63.0,1,1,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,3,2.0,1.0,,0,0,4,4,4,4.0,2,5.0,2,2,0,0.0,2022
85980,Mexico,1.19120223592621,1,23.0,2,2,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,2,2,2.0,3.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2022
85981,Mexico,0.38245268559706,2,16.0,2,5,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,1,1.0,1.0,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,3,2,3,3,,2.0,,0,0,2,4,4,4.0,4,5.0,1,1,0,0.0,2022
85982,Mexico,0.529686897401859,2,58.0,1,5,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,2.0,2.0,,,,1.0,2.0,2.0,1.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,3,2.0,2.0,,0,0,4,4,4,4.0,4,2.0,1,2,0,0.0,2022
85983,Mexico,1.42775063903645,2,20.0,2,4,2.0,2.0,1,1,1.0,,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,1.0,,1,1,1,1.0,2.0,,2,2,2.0,2.0,2,2,1,,2,1.0,1.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,0,1,4,4,4,4.0,4,1.0,1,1,1,1.0,2022
85984,Mexico,1.14251516242463,2,62.0,1,1,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,2,3,3.0,2.0,,0,1,4,4,4,4.0,2,5.0,1,2,0,0.0,2022
85985,Mexico,0.730067076661136,1,38.0,2,3,2.0,2.0,1,1,0.0,,,1,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2,1.0,,2,2,2,,,,2,2,,2.0,2,2,1,,2,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,2.0,,0,1,4,4,4,4.0,2,5.0,1,1,1,1.0,2022
85986,Mexico,0.711793383154809,1,45.0,2,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,2.0,2.0,2.0,,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,3,3,,2.0,,1,1,4,4,4,4.0,2,1.0,2,1,0,0.0,2022
85987,Mexico,1.22998016291185,1,16.0,2,2,2.0,2.0,1,1,1.0,2.0,1.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1,1.0,,2,2,1,2.0,1.0,,2,2,2.0,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,1.0,1.0,,,2.0,,,,,,2,2,2,2,4.0,2.0,,0,0,4,1,4,4.0,2,5.0,1,1,1,1.0,2022
85988,Mexico,1.06580048775519,1,19.0,2,1,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,1,2.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2022
85989,Mexico,1.88789112662331,2,23.0,2,3,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,3,3.0,2.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2022
85990,Mexico,2.23396970162483,2,41.0,3,4,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,2,3.0,3.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,1,0,4,4,4,4.0,2,5.0,1,1,0,0.0,2022
85991,Mexico,1.24247316037093,1,71.0,1,3,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,1,2.0,2.0,1.0,,2.0,,,,,,3,2,3,2,4.0,3.0,,0,0,4,2,2,4.0,2,5.0,2,2,0,0.0,2022
85992,Mexico,0.764402185200629,2,79.0,2,4,1.0,2.0,1,1,0.0,,,1,2.0,,2.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,1,2.0,2.0,2.0,1.0,2.0,,,,,,2,2,2,3,3.0,1.0,,0,0,4,1,1,4.0,2,5.0,1,2,1,0.0,2022
85993,Mexico,0.86501875433506,1,29.0,1,2,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2022
85994,Mexico,0.414157720123645,1,71.0,1,1,1.0,2.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,1,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,1,1.0,2.0,,,2.0,,,,,,2,3,3,3,,1.0,,0,1,4,1,1,4.0,2,5.0,2,2,1,0.0,2022
