,economy,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,year
104987,Philippines,0.50481334486702,2,40.0,2,5,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,6,1.0,3.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,3,1.0,2.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
104988,Philippines,1.7939796758992,2,16.0,1,3,1.0,,1,1,0.0,2.0,2.0,2,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,2.0,1.0,,1,1,,2.0,1,2,1,,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,1,1,2.0,1.0,,1,1,4,4,4,4.0,2,2.0,1,1,1,0.0,2021
104989,Philippines,0.500904717432609,1,21.0,2,5,1.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,2.0,1.0,2.0,1.0,2,,,2,2,1,2.0,1.0,,1,2,2.0,2.0,2,2,1,,2,2.0,2.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,1,1.0,2.0,2.0,2.0,2.0,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,2,3.0,1.0,,1,1,3,2,4,4.0,2,1.0,1,1,1,0.0,2021
104990,Philippines,1.3984265281588,1,31.0,1,2,2.0,,1,1,0.0,2.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,2.0,,1,1,1,2.0,1.0,,2,2,,2.0,1,2,2,,2,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,1.0,,,2,,,,,,,1,2,2.0,2.0,2.0,2.0,2.0,,,,,,1,1,1,1,1.0,1.0,,1,1,4,3,4,4.0,1,1.0,1,1,1,1.0,2021
104991,Philippines,0.328066261890666,2,22.0,2,3,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,1,1,4.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
104992,Philippines,0.43095305990542,1,24.0,3,4,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,1,1,1,2.0,2.0,,2,2,,2.0,2,2,1,,2,3.0,3.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,2,1,2.0,1.0,,1,1,2,4,4,4.0,4,5.0,1,1,0,0.0,2021
104993,Philippines,3.15183715231103,2,52.0,2,5,1.0,,1,1,0.0,2.0,2.0,1,2.0,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,1.0,,2,2,2,,,,2,2,,2.0,1,2,1,,3,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,1,2,2.0,2.0,,1,1,4,4,4,4.0,2,1.0,1,1,1,1.0,2021
104994,Philippines,0.410790082579961,2,25.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2.0,1,2,1,,2,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,1,2,2.0,2.0,2.0,2.0,2.0,,,,,,1,1,2,2,2.0,1.0,,1,1,2,3,4,4.0,2,2.0,1,1,0,0.0,2021
104995,Philippines,0.44198488038211,1,60.0,2,5,1.0,,1,1,1.0,1.0,2.0,1,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2,2.0,,1,1,1,2.0,1.0,,1,1,2.0,2.0,2,1,2,,3,3.0,3.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,2,2,3,2.0,2.0,,1,1,1,4,4,4.0,2,5.0,1,1,1,1.0,2021
104996,Philippines,0.412564301322828,1,16.0,2,1,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,3,3,3,,3.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
104997,Philippines,0.171660166331006,1,32.0,3,5,1.0,,1,1,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2,2.0,,1,2,1,2.0,1.0,,2,2,2.0,1.0,2,1,2,1.0,3,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,1.0,2.0,,,1,1.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,3,2,3,1.0,2.0,,1,1,1,4,4,4.0,1,2.0,1,1,1,1.0,2021
104998,Philippines,3.47421644372261,2,,3,3,1.0,,1,1,0.0,1.0,2.0,1,1.0,2.0,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,1,2,1,,2,2.0,3.0,2.0,,,,1.0,2.0,1.0,2.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,2,2,3,1.0,2.0,,1,1,4,4,4,2.0,2,3.0,1,1,1,0.0,2021
104999,Philippines,0.493058204960921,1,38.0,2,1,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,6,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,2,2,2,3,3.0,2.0,,0,0,4,2,4,4.0,2,5.0,1,1,0,0.0,2021
105000,Philippines,1.01034472074547,1,42.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,1.0,1.0,2.0,,,,1.0,2.0,2.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,1,1,3.0,2.0,,1,0,4,4,4,4.0,2,2.0,1,1,0,0.0,2021
105001,Philippines,1.00234809255587,2,34.0,3,5,1.0,,1,1,0.0,2.0,2.0,2,,,1.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,2,3.0,2.0,2.0,,,,1.0,2.0,2.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,1.0,1.0,,1,0,4,4,4,4.0,2,2.0,1,2,1,0.0,2021
105002,Philippines,3.59034181995605,1,52.0,1,2,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,2,,6,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,3,1.0,1.0,,0,1,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
105003,Philippines,0.668232061703914,2,28.0,3,5,2.0,,1,1,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2,2.0,,1,1,1,1.0,2.0,,1,1,2.0,2.0,2,2,2,,3,3.0,3.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,3,3,1.0,3.0,,1,0,4,4,4,4.0,4,5.0,1,1,1,1.0,2021
105004,Philippines,0.20539504128998,2,30.0,3,5,1.0,,1,1,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1,1.0,,1,1,1,1.0,1.0,,1,1,2.0,2.0,2,1,2,,3,3.0,2.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,2,3,2,2.0,2.0,,1,1,1,4,4,4.0,4,1.0,1,1,1,1.0,2021
105005,Philippines,1.2392934098669,1,45.0,1,3,1.0,,1,1,0.0,1.0,1.0,2,,,1.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2.0,1,2,1,,2,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,2.0,2.0,1,2,1,1,2.0,1.0,,1,1,4,4,4,3.0,4,1.0,1,1,1,0.0,2021
105006,Philippines,1.45913300772992,2,15.0,1,1,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,4.0,1.0,,0,1,4,4,4,3.0,4,5.0,1,1,0,0.0,2021
105007,Philippines,0.4213798791706,1,22.0,2,4,1.0,,1,1,0.0,1.0,2.0,1,1.0,1.0,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,1.0,,2,1,2,,,,2,2,,2.0,2,1,1,,4,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,2,1,2.0,1.0,,1,1,1,2,4,4.0,4,2.0,1,1,1,1.0,2021
105008,Philippines,0.442570575421998,2,20.0,2,5,2.0,,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,1.0,1.0,,2,2,2.0,2.0,2,2,2,,2,3.0,3.0,1.0,1.0,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,3,3,3,,3.0,,0,0,4,4,4,4.0,2,1.0,1,1,1,1.0,2021
105009,Philippines,3.46689694695491,1,16.0,1,3,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,1,,1.0,,0,1,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
105010,Philippines,2.52982405228576,2,22.0,2,2,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,1.0,2.0,2.0,1.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,2,3,2.0,1.0,,0,1,4,4,4,4.0,4,2.0,1,1,0,0.0,2021
105011,Philippines,2.84166128256773,1,15.0,1,2,1.0,,1,1,0.0,,,2,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,1,2,2,,6,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,1,1.0,1.0,1.0,,,2,,,,,,,2,2,,,,,1.0,3.0,1.0,2.0,,,1,1,1,1,1.0,1.0,,1,1,4,4,4,1.0,1,1.0,1,2,1,0.0,2021
105012,Philippines,1.19359621567135,2,59.0,2,3,1.0,,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,0,0,2,4,4,4.0,2,5.0,1,1,0,0.0,2021
105013,Philippines,0.68375294955512,1,41.0,1,3,2.0,,1,1,1.0,2.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2,,,1,1,1,1.0,1.0,,2,2,1.0,2.0,1,2,1,,2,1.0,1.0,2.0,,,,1.0,1.0,,,1,1.0,1.0,1.0,,,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,2,1.0,1.0,,1,1,4,2,4,4.0,1,1.0,1,1,1,1.0,2021
105014,Philippines,0.171660166331006,1,30.0,3,5,1.0,,1,1,1.0,1.0,2.0,1,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,1.0,2.0,,1,1,,1.0,2,1,1,2.0,1,3.0,3.0,2.0,,,,1.0,1.0,,,1,1.0,1.0,2.0,,,1,2.0,1.0,1.0,,,1.0,1,2,2.0,2.0,1.0,,2.0,,,,,,3,3,2,3,,2.0,,1,1,1,2,4,4.0,1,1.0,1,1,1,1.0,2021
105015,Philippines,0.682143910273599,1,22.0,2,4,2.0,,1,1,0.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,1,2,2,,4,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,1.0,2.0,,,2.0,,,,,,1,1,2,1,3.0,1.0,,1,1,4,1,4,4.0,4,5.0,1,1,1,0.0,2021
105016,Philippines,1.19086290935245,1,34.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2,,,2,2,1,1.0,1.0,,2,2,,2.0,2,2,2,,3,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,2,4.0,1.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
105017,Philippines,1.36471767180443,1,19.0,1,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,1,1,1,,1,1.0,1.0,2.0,,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,0,1,4,4,4,4.0,4,1.0,1,1,0,0.0,2021
105018,Philippines,2.15831299522373,2,35.0,1,4,1.0,,1,1,1.0,,,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2,2.0,,2,2,2,,,,2,2,2.0,2.0,1,1,1,,2,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,1.0,,,1,2.0,2.0,1.0,,,2.0,1,2,1.0,1.0,,,2.0,,,,,,1,2,2,1,2.0,1.0,,1,1,1,1,4,4.0,1,1.0,1,1,1,1.0,2021
105019,Philippines,0.521813388048182,2,32.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,4,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,1.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,2,3,3,2.0,2.0,,0,0,2,4,4,4.0,2,5.0,1,1,0,0.0,2021
105020,Philippines,2.49470157906654,2,36.0,2,3,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,1,2,1,,2,2.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,2,1,2.0,1.0,,0,1,2,4,4,4.0,4,3.0,2,1,0,0.0,2021
105021,Philippines,3.59034181995605,2,73.0,3,4,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,2.0,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,0,0,4,4,4,4.0,3,5.0,1,1,0,0.0,2021
105022,Philippines,0.430646790515249,2,22.0,2,5,1.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,1.0,1.0,2.0,1.0,1,2.0,,2,2,1,2.0,1.0,,1,2,1.0,2.0,1,2,1,,1,2.0,2.0,1.0,1.0,,,1.0,1.0,,,1,2.0,1.0,2.0,,,1,2.0,2.0,1.0,,,2.0,1,2,2.0,2.0,2.0,2.0,2.0,,,,,,1,2,2,3,2.0,2.0,,1,1,1,3,4,4.0,1,1.0,1,1,1,1.0,2021
105023,Philippines,0.221285287710999,2,20.0,2,5,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,1,2,1,,3,2.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,2.0,2.0,2.0,1.0,,2,1,3,2,2.0,2.0,,1,1,4,4,4,2.0,2,3.0,1,1,0,0.0,2021
105024,Philippines,2.41317630652222,2,31.0,2,2,1.0,,1,1,0.0,,,1,1.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,1,1,2.0,2.0,1,2,1,,2,3.0,2.0,2.0,,,,1.0,1.0,,,1,1.0,2.0,1.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,3,3.0,2.0,,1,1,4,4,4,4.0,1,1.0,1,1,1,0.0,2021
105025,Philippines,0.331146719099292,1,21.0,3,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2,,,2,1,1,1.0,1.0,,2,2,,2.0,2,2,2,,2,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,2,2.0,1.0,,1,0,4,4,4,4.0,2,2.0,1,1,0,0.0,2021
105026,Philippines,2.78332873138402,1,30.0,1,4,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,2.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,0,4,4,4,4.0,3,5.0,2,2,0,0.0,2021
105027,Philippines,0.168433105960408,1,20.0,2,5,2.0,,1,1,0.0,2.0,2.0,1,2.0,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,1,2,1,3.0,2.0,,1,1,,2.0,2,2,1,,1,3.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,3,3,,2.0,,1,1,4,4,4,4.0,4,5.0,1,1,1,1.0,2021
105028,Philippines,0.923646253635506,2,52.0,3,4,1.0,,1,1,0.0,2.0,1.0,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,1,2,,2.0,1,1,1,,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,2.0,2.0,,1,1,2,4,4,3.0,2,4.0,1,2,1,0.0,2021
105029,Philippines,0.392311590315329,1,25.0,3,5,1.0,,1,1,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,2.0,,1,1,1,1.0,2.0,,1,1,,2.0,2,2,2,,1,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1,2.0,1.0,2.0,,,1,2.0,1.0,1.0,,,2.0,2,2,,,,,2.0,,,,,,3,1,3,3,,2.0,,1,1,1,4,4,4.0,1,1.0,1,1,1,1.0,2021
105030,Philippines,1.22937106558149,2,58.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,2.0,2.0,2.0,,,,2.0,,,,1,2.0,1.0,1.0,,,1,2.0,2.0,2.0,1.0,,,1,2,2.0,2.0,1.0,,2.0,,,,,,2,2,1,1,3.0,2.0,,0,1,2,2,4,4.0,1,5.0,1,1,0,0.0,2021
105031,Philippines,3.1066830004187,2,56.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,1.0,1.0,,0,0,4,4,4,2.0,2,5.0,1,2,0,0.0,2021
105032,Philippines,3.59034181995605,1,66.0,1,4,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,1,1.0,,2,2,2,,,,1,2,,2.0,1,2,1,,2,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,1,1,2.0,2.0,1.0,,2.0,,,,,,1,1,2,1,2.0,1.0,,1,1,4,2,2,4.0,2,2.0,1,2,0,0.0,2021
105033,Philippines,1.2719622501997,1,18.0,2,4,2.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,2.0,2.0,2.0,2.0,1,1.0,,1,1,1,1.0,2.0,,2,2,2.0,2.0,2,2,2,,1,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1,2.0,1.0,1.0,,,2,,,,,,,1,2,2.0,2.0,2.0,2.0,2.0,,,,,,1,1,1,1,3.0,1.0,,1,0,4,3,4,4.0,1,3.0,1,1,1,1.0,2021
105034,Philippines,0.265190928229266,1,64.0,3,5,1.0,,1,1,1.0,,,1,1.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2,,,2,1,2,,,,1,2,2.0,2.0,2,2,2,,2,3.0,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,1,1,1.0,2.0,,,2.0,,,,,,3,3,3,3,,3.0,,1,0,4,1,1,4.0,2,1.0,1,1,1,0.0,2021
105035,Philippines,0.559548619759495,1,37.0,3,5,2.0,,1,1,1.0,2.0,2.0,2,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2,2.0,,1,1,1,2.0,1.0,,1,1,1.0,2.0,2,2,2,,1,3.0,3.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,1.0,2.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,3,2,2.0,2.0,,1,1,4,4,4,4.0,1,2.0,1,1,1,1.0,2021
